	rxnNames	abbreviation	equation	lowbnd	uppbnd	obj_coef
664	D-fructose transport via PEP:Pyr PTS	FRUpts	pep[c] + fru[e] --> pyr[c] + f1p[c]	0	1000	0
665	farnesyltranstransferase (trans,trans,cis-geranylgeranyl diphosphate-generating)	FT	[c] : ipdp + frdp --> ppi + ttc_ggdp	0	1000	0
666	5-formethyltetrahydrofolate cyclo-ligase	FTHFCL	[c] : atp + 5fthf --> pi + adp + methf	0	1000	0
667	Formate-tetrahydrofolate ligase	FTHFL	[c] : atp + thf + for --> pi + adp + 10fthf	0	1000	0
668	fumarase	FUM	[c] : h2o + fum <==> mal_L	-1000	1000	0
669	Sulfite reductase (ferredoxin)	FXXRDO	[c] : (3) h2o + h2s + (3) fdxox <==> (2) h + so3 + (3) fdxrd	-1000	1000	0
670	glucosamine-1-phosphate N-acetyltransferase	G1PACT	[c] : accoa + gam1p --> h + coa + acgam1p	0	1000	0
671	glucose-1-phosphate thymidylyltransferase	G1PTT	[c] : h + dttp + g1p --> ppi + dtdpglu	0	1000	0
672	glutamate-1-semialdehyde aminotransferase	G1SAT	[c] : glu1sa <==> 5aop	-1000	1000	0
673	glycerol-3-phosphate acyltransferase (C12:0)	G3PAT120	[c] : ddcaACP + glyc3p --> ACP + 1ddecg3p	0	1000	0
674	glycerol-3-phosphate acyltransferase (C14:0)	G3PAT140	[c] : myrsACP + glyc3p --> ACP + 1tdecg3p	0	1000	0
675	glycerol-3-phosphate acyltransferase (C14:1)	G3PAT141	[c] : tdeACP + glyc3p --> ACP + 1tdec7eg3p	0	1000	0
676	glycerol-3-phosphate acyltransferase (C16:0)	G3PAT160	[c] : palmACP + glyc3p --> ACP + 1hdecg3p	0	1000	0
677	glycerol-3-phosphate acyltransferase (C16:1)	G3PAT161	[c] : hdeACP + glyc3p --> ACP + 1hdec9eg3p	0	1000	0
678	glycerol-3-phosphate acyltransferase (C18:0)	G3PAT180	[c] : ocdcaACP + glyc3p --> ACP + 1odecg3p	0	1000	0
679	glycerol-3-phosphate acyltransferase (C18:1)	G3PAT181	[c] : octeACP + glyc3p --> ACP + 1odec11eg3p	0	1000	0
680	anteisopentadecanoyl-glycerol-3-phosphate O-acyltransferase	G3PATAI15	[c] : h + aipdcoa + glyc3p --> coa + 1aipdecg3p	0	1000	0
681	anteisoheptadecanoyl-glycerol-3-phosphate O-acyltransferase	G3PATAI17	[c] : aihpdcoa + glyc3p --> coa + 1aihpdecg3p	0	1000	0
682	isotetradecanoyl-glycerol-3-phosphate O-acyltransferase	G3PATI14	[c] : h + itdcoa + glyc3p --> coa + 1itdecg3p	0	1000	0
683	isopentadecanoyl-glycerol-3-phosphate O-acyltransferase	G3PATI15	[c] : h + ipdcoa + glyc3p --> coa + 1ipdecg3p	0	1000	0
684	isohexadecanoyl-glycerol-3-phosphate O-acyltransferase	G3PATI16	[c] : h + ihdcoa + glyc3p --> coa + 1ihdecg3p	0	1000	0
685	isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase	G3PATI17	[c] : ihpdcoa + glyc3p --> coa + 1ihpdecg3p	0	1000	0
686	glycerol-3-phosphate cytidylyltransferase	G3PCT	[c] : h + ctp + glyc3p --> ppi + cdpglyc	0	1000	0
687	glycerol-3-phosphate dehydrogenase (NAD)	G3PD1	[c] : nad + glyc3p <==> h + nadh + dhap	-1000	1000	0
688	glycerol-3-phosphate dehydrogenase (NADP)	G3PD2	[c] : nadp + glyc3p <==> h + nadph + dhap	-1000	1000	0
689	L-glutamate 5-semialdehyde dehydratase (spontaneous)	G5SADs	[c] : glu5sa --> h + h2o + 1pyr5c	0	1000	0
690	glucosamine-6-phosphate deaminase	G6PDA	[c] : h2o + gam6p --> nh4 + f6p	0	1000	0
691	alpha-D-Glucose 6-phosphate ketol-isomerase	G6PI	[c] : g6p <==> g6p_B	-1000	1000	0
692	beta-D-Glucose 6-phosphate ketol-isomerase	G6PI3	[c] : g6p_B <==> f6p	-1000	1000	0
693	galactose-1-phosphate uridylyltransferase	GALT	[c] : h + utp + gal1p <==> ppi + udpgal	-1000	1000	0
694	Galactitol transport via PEP:Pyr PTS	GALTpts	pep[c] + galt[e] --> pyr[c] + galt1p[c]	0	1000	0
695	UTP-glucose-1-phosphate uridylyltransferase	GALU	[c] : h + utp + g1p <==> ppi + udpg	-1000	1000	0
696	D-galactose transport via ABC system	GALabc	h2o[c] + atp[c] + gal[e] --> h[c] + pi[c] + adp[c] + gal[c]	0	1000	0
697	D-glucosamine transport via PEP:Pyr PTS	GAMpts	pep[c] + gam[e] --> pyr[c] + gam6p[c]	0	1000	0
698	glyceraldehyde-3-phosphate dehydrogenase	GAPD	[c] : nad + pi + g3p <==> h + nadh + 13dpg	-1000	1000	0
699	D-Glyceraldehyde-3-phosphate:NADP+ oxidoreductase(phosphorylating)	GAPD_NADP	[c] : nadp + pi + g3p <==> h + nadph + 13dpg	-1000	1000	0
700	phosphoribosylglycinamide formyltransferase, irreversible	GARFTi	[c] : 10fthf + gar --> h + thf + fgam	0	1000	0
701	GAR transformylase-T	GART	[c] : atp + for + gar --> h + pi + adp + fgam	0	1000	0
702	Glycolaldehyde dehydrogenase	GCALDD	[c] : nad + h2o + gcald --> (2) h + nadh + glyclt	0	1000	0
703	Glycoaldehyde:CO2 ligase	GCALDL	[c] : co2 + gcald --> h + hpyr	0	1000	0
704	Glycoaldehydye reversible transport	GCALDt	gcald[e] <==> gcald[c]	-1000	1000	0
705	glycine-cleavage complex	GCCa	[c] : h + gly + lpro --> co2 + alpro	0	1000	0
706	glycine cleavage complex	GCCb	[c] : thf + alpro --> nh4 + dhlpro + mlthf	0	1000	0
707	glycine-cleavage complex	GCCc	[c] : nad + dhlpro --> h + nadh + lpro	0	1000	0
708	glutamine-fructose-6-phosphate transaminase	GF6PTA	[c] : gln_L + f6p --> glu_L + gam6p	0	1000	0
709	Gamma-glutamyltransferase	GGTA	[c] : glu_L + cgly --> h2o + gthrd	0	1000	0
710	geranylgeranyltranstransferase	GGTT	[c] : ipdp + ggdp --> ppi + pendp	0	1000	0
711	glycine hydroxymethyltransferase, reversible	GHMT2r	[c] : thf + ser_L <==> h2o + gly + mlthf	-1000	1000	0
712	guanylate kinase (GMP:ATP)	GK1	[c] : atp + gmp <==> adp + gdp	-1000	1000	0
713	guanylate kinase (GMPdATP)	GK2	[c] : datp + gmp <==> gdp + dadp	-1000	1000	0
714	Glycogen phosphorylase	GLCP3	[c] : h + pi + glycogen <==> g1p + glycogenb	-1000	1000	0
715	Glycogen synthase ADPGlc	GLCS3	[c] : glycogenb + adpglc <==> adp + glycogen	-1000	1000	0
716	D-glucose transport via ABC system	GLCabc	h2o[c] + atp[c] + glc_D[e] --> h[c] + pi[c] + adp[c] + glc_D[c]	0	1000	0
717	D-glucose transport via PEP:Pyr PTS	GLCpts	pep[c] + glc_D[e] --> g6p[c] + pyr[c]	0	1000	0
718	glucose-1-phosphate adenylyltransferase	GLGC	[c] : h + atp + g1p --> ppi + adpglc	0	1000	0
719	glutamine synthetase	GLNS	[c] : glu_L + atp + nh4 --> h + pi + adp + gln_L	0	1000	0
720	L-glutamine reversible transport via proton symport	GLNt2r	h[e] + gln_L[e] <==> h[c] + gln_L[c]	-1000	1000	0
721	Galactitol-1-phosphate dehydrogenase	GLTPD	[c] : nad + galt1p <==> h + nadh + tag6p_D	-1000	1000	0
722	glutamate dehydrogenase (NAD)	GLUDxi	[c] : nad + h2o + glu_L --> h + nadh + akg + nh4	0	1000	0
723	glutaminase	GLUN	[c] : h2o + gln_L --> glu_L + nh4	0	1000	0
724	L-Glutamate:NADP+ oxidoreductase (transaminating)	GLUOX	[c] : nadp + (2) glu_L <==> h + nadph + akg + gln_L	-1000	1000	0
725	glutamine phosphoribosyldiphosphate amidotransferase	GLUPRT	[c] : h2o + gln_L + prpp --> glu_L + ppi + pram	0	1000	0
726	glutamate racemase	GLUR	[c] : glu_D <==> glu_L	-1000	1000	0
727	glutamate synthase (NADPH)	GLUSy	[c] : h + nadph + akg + gln_L --> nadp + (2) glu_L	0	1000	0
728	glutamyl-tRNA reductase	GLUTRR	[c] : h + nadph + glutrna --> nadp + glu1sa + trnaglu	0	1000	0
729	Glutamyl-tRNA synthetase	GLUTRS	[c] : glu_L + atp + trnaglu --> amp + ppi + glutrna	0	1000	0
730	L-glutamate transport via proton symport, reversible	GLUt2r	h[e] + glu_L[e] <==> h[c] + glu_L[c]	-1000	1000	0
731	glyoxalate carboligase	GLXCL	[c] : h + (2) glx --> co2 + 2h3oppan	0	1000	0
732	glyoxylate oxidase	GLXO1	[c] : nad + h2o + glx --> (2) h + nadh + oxa	0	1000	0
733	Hydrolysis of Glycyl-L-asparagine	GLYASN1c	[c] : h2o + glyasn <==> gly + asn_L	-1000	1000	0
734	Glycyl-L-asparagine transport via ABC system	GLYASNabc	h2o[c] + atp[c] + glyasn[e] --> h[c] + pi[c] + adp[c] + glyasn[c]	0	1000	0
735	Hydrolysis of Glycyl-L-aspartate	GLYASP1c	[c] : h2o + glyasp <==> gly + asp_L	-1000	1000	0
736	Glycyl-L-aspartate transport via ABC system	GLYASPabc	h2o[c] + atp[c] + glyasp[e] --> h[c] + pi[c] + adp[c] + glyasp[c]	0	1000	0
737	Betaine reductase	GLYB_R	[c] : (2) h + nadh + pi + glyb --> nad + h2o + actp + tma	0	1000	0
738	Glycine betaine transport via ABC system	GLYBabc	h2o[c] + atp[c] + glyb[e] --> h[c] + pi[c] + adp[c] + glyb[c]	0	1000	0
739	Glycine betaine transport via proton symport, reversible	GLYBt2r	h[e] + glyb[e] <==> h[c] + glyb[c]	-1000	1000	0
740	sn-Glycerol 3-phosphate transport via ABC system	GLYC3Pabc	h2o[c] + atp[c] + glyc3p[e] --> h[c] + pi[c] + adp[c] + glyc3p[c]	0	1000	0
741	Glycolate dehydrogenase (NAD)	GLYCLTDxr	[c] : nad + glyclt <==> h + nadh + glx	-1000	1000	0
742	Glycolate oxidase	GLYCTO1	[c] : o2 + glyclt --> glx + h2o2	0	1000	0
743	Glycolate oxidase	GLYCTO2	[c] : q8 + glyclt --> glx + q8h2	0	1000	0
744	Glycolate oxidase	GLYCTO3	[c] : mqn8 + glyclt --> glx + mql8	0	1000	0
745	Glycolate oxidase	GLYCTO4	[c] : 2dmmq8 + glyclt --> glx + 2dmmql8	0	1000	0
746	Gly-Cys ABC transporter	GLYCYSabc	h2o[c] + atp[c] + glycys[e] --> h[c] + pi[c] + adp[c] + glycys[c]	0	1000	0
747	Hydrolysis of Glycyl-L-glutamine	GLYGLN1c	[c] : h2o + glygln <==> gly + gln_L	-1000	1000	0
748	Glycyl-L-glutamine transport via ABC system	GLYGLNabc	h2o[c] + atp[c] + glygln[e] --> h[c] + pi[c] + adp[c] + glygln[c]	0	1000	0
749	Hydrolysis of Glycyl-L-glutamate	GLYGLU1c	[c] : h2o + glyglu <==> glu_L + gly	-1000	1000	0
750	Glycyl-L-glutamate transport via ABC system	GLYGLUabc	h2o[c] + atp[c] + glyglu[e] --> h[c] + pi[c] + adp[c] + glyglu[c]	0	1000	0
751	glycerol kinase	GLYK	[c] : atp + glyc --> h + adp + glyc3p	0	1000	0
752	hydrolysis of Glycylleucine in the small intestine for cellular uptake	GLYLEUHYDROc	[c] : h2o + glyleu <==> gly + leu_L	-1000	1000	0
753	transport of Glycylleucine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	GLYLEUPEPT1tc	h[e] + glyleu[e] --> h[c] + glyleu[c]	0	1000	0
754	Hydrolysis of Glycyl-L-methionine	GLYMET1c	[c] : h2o + glymet <==> gly + met_L	-1000	1000	0
755	Glycyl-L-methionine transport via ABC system	GLYMETabc	h2o[c] + atp[c] + glymet[e] --> h[c] + pi[c] + adp[c] + glymet[c]	0	1000	0
756	hydroxyacylglutathione hydrolase	GLYOX	[c] : h2o + lgt_S --> h + lac_D + gthrd	0	1000	0
757	hydrolysis of glycylphenylalanine	GLYPHEHYc	[c] : h2o + glyphe <==> gly + phe_L	-1000	1000	0
758	Glycyl-L-phenylalanine transport via ABC system	GLYPHEabc	h2o[c] + atp[c] + glyphe[e] --> h[c] + pi[c] + adp[c] + glyphe[c]	0	1000	0
759	hydrolysis of Prolylglycine in the small intestine for cellular uptake	GLYPROPRO1c	[c] : h2o + glypro <==> gly + pro_L	-1000	1000	0
760	Glycyl-L-proline transport via ABC system	GLYPROabc	h2o[c] + atp[c] + glypro[e] --> h[c] + pi[c] + adp[c] + glypro[c]	0	1000	0
761	Glycine reductase	GLYR	[c] : (2) h + nadh + pi + gly --> nad + h2o + actp + nh4	0	1000	0
762	Hydrolysis of Glycyl-L-tyrosine	GLYTYR1c	[c] : h2o + glytyr <==> gly + tyr_L	-1000	1000	0
763	Glycyl-L-tyrosine transport via ABC system	GLYTYRabc	h2o[c] + atp[c] + glytyr[e] --> h[c] + pi[c] + adp[c] + glytyr[c]	0	1000	0
764	glycine reversible transport via proton symport	GLYt2r	h[e] + gly[e] <==> h[c] + gly[c]	-1000	1000	0
765	GMP synthase	GMPS2	[c] : h2o + atp + gln_L + xmp --> (2) h + glu_L + amp + ppi + gmp	0	1000	0
766	Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)	GPDDA1	[c] : h2o + g3pc --> h + glyc3p + chol	0	1000	0
767	Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)	GPDDA2	[c] : h2o + g3pe --> h + etha + glyc3p	0	1000	0
768	Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)	GPDDA4	[c] : h2o + g3pg --> h + glyc + glyc3p	0	1000	0
769	geranyltranstransferase	GRTT	[c] : ipdp + grdp --> ppi + frdp	0	1000	0
770	GTP cyclohydrolase I	GTPCI	[c] : h2o + gtp --> h + ahdt + for	0	1000	0
771	GTP cyclohydrolase II	GTPCII	[c] : (3) h2o + gtp --> (2) h + ppi + for + 25dhpp	0	1000	0
772	GTP diphosphokinase	GTPDPK	[c] : atp + gtp --> h + amp + gdptp	0	1000	0
773	guanine deaminase	GUAD	[c] : h + h2o + gua --> nh4 + xan	0	1000	0
774	guanine phosphoribosyltransferase	GUAPRT	[c] : prpp + gua --> ppi + gmp	0	1000	0
775	carboxylic acid dissociation	H2CO3D	[c] : h2o + co2 <==> h + hco3	-1000	1000	0
776	H2O transport via diffusion	H2Ot	h2o[e] <==> h2o[c]	-1000	1000	0
777	h2s transport (diffusion)	H2St	h2s[e] <==> h2s[c]	-1000	1000	0
778	hydrogen transport	H2td	h2[c] <==> h2[e]	-1000	1000	0
779	3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA)	HACD1	[c] : h + nadh + aacoa <==> nad + 3hbcoa	-1000	1000	0
780	3-hydroxyacyl-CoA dehydrogenase (2-Methylacetoacetyl-CoA)	HACD9	[c] : nad + 3hmbcoa <==> h + nadh + 2maacoa	-1000	1000	0
781	Hydroxybenzoate octaprenyltransferase	HBZOPT	[c] : 4hbz + octdp --> ppi + 3ophb	0	1000	0
782	homocitrate synthase	HCITS	[c] : h2o + akg + accoa --> h + coa + hcit	0	1000	0
783	fatty acid transport via diffusion	HDCAtr	hdca[e] <==> hdca[c]	-1000	1000	0
784	Hexadecanoyl(palmitoyl)-glycerol-3-phosphate O-acyltransferase	HDG3PACT	[c] : ihdcoa + glyc3p <==> coa + 1hdecg3p	-1000	1000	0
785	all-trans-Heptaprenyltransferase	HETT	[c] : hepdp + ipdp --> ppi + octdp	0	1000	0
786	hydroxyethylthiazole kinase	HETZK	[c] : atp + 4mhetz --> h + adp + 4mpetz	0	1000	0
787	hexokinase (D-glucose:ATP)	HEX1	[c] : atp + glc_D --> h + g6p + adp	0	1000	0
788	hexokinase (D-fructose:ATP)	HEX7	[c] : atp + fru --> h + adp + f6p	0	1000	0
789	hexanesulfonate transport via ABC system	HEXSabc	h2o[c] + atp[c] + hexs[e] --> h[c] + pi[c] + adp[c] + hexs[c]	0	1000	0
790	trans-hexaprenyltranstransferase	HEXTT	[c] : ipdp + hexdp --> ppi + hepdp	0	1000	0
791	Mercury (Hg+2) ABC transporter	HG2abc	h2o[c] + atp[c] + hg2[c] --> h[c] + pi[c] + adp[c] + hg2[e]	0	1000	0
792	3-hydroxyisobutyrate dehydrogenase	HIBDkt	[c] : nad + 3hmp --> h + nadh + mmtsa	0	1000	0
793	histidinol dehydrogenase	HISTD	[c] : (2) nad + h2o + histd --> (3) h + (2) nadh + his_L	0	1000	0
794	L-histidinol:NAD+ oxidoreductase	HISTDOX	[c] : nad + histd <==> h + nadh + histl_L	-1000	1000	0
795	L-histidinal:NAD+ oxidoreductase	HISTLOX	[c] : nad + h2o + histl_L --> (2) h + nadh + his_L	0	1000	0
796	histidinol-phosphatase	HISTP	[c] : h2o + hisp --> pi + histd	0	1000	0
797	L-histidine reversible transport via proton symport	HISt2r	h[e] + his_L[e] <==> h[c] + his_L[c]	-1000	1000	0
798	H+/K+ gastric/non-gastric P-ATPase and ABC ATPase	HKt	h2o[c] + atp[c] + k[e] --> h[e] + pi[c] + adp[c] + k[c]	0	1000	0
799	hydroxymethylbilane synthase	HMBS	[c] : h2o + (4) ppbng --> (4) nh4 + hmbil	0	1000	0
800	hydroxymethylpyrimidine kinase (ATP)	HMPK1	[c] : atp + 4ahmmp --> h + adp + 4ampm	0	1000	0
801	hydroxyphenylacetate transport in via proton symporter	HPACt2r	h[e] + 4hphac[e] <==> h[c] + 4hphac[c]	-1000	1000	0
802	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	HPPK	[c] : atp + 2ahhmp --> h + amp + 2ahhmd	0	1000	0
803	6-hydroxymethyl-dihydropterin pyrophosphokinase	HPPK2	[c] : atp + 6hmhpt --> h + amp + 6hmhptpp	0	1000	0
804	Hydroxypyruvate reductase (L-serine)	HPYRR3x	[c] : h + nadh + nh4 + hpyr --> nad + h2o + ser_L	0	1000	0
805	homoserine dehydrogenase (NADH)	HSDx	[c] : nad + hom_L <==> h + nadh + aspsa	-1000	1000	0
806	homoserine dehydrogenase (NADPH)	HSDy	[c] : nadp + hom_L <==> h + nadph + aspsa	-1000	1000	0
807	homoserine kinase	HSK	[c] : atp + hom_L --> h + adp + phom	0	1000	0
808	homoserine O-succinyltransferase	HSST	[c] : hom_L + succoa --> coa + suchms	0	1000	0
809	Histidinol-phosphate aminotransferase (EC 2.6.1.9)	HSTPTr	[c] : akg + hisp <==> glu_L + imacp	-1000	1000	0
810	hypoxanthine dehydrogenase	HXAND	[c] : nad + h2o + hxan --> h + nadh + xan	0	1000	0
811	hypoxanthine phosphoribosyltransferase (Hypoxanthine)	HXPRT	[c] : hxan + prpp --> ppi + imp	0	1000	0
812	hydrogen:ferredoxin oxidoreductase	HYD4	[c] : fdxrd --> fdxox + h2	0	1000	0
813	Hypoxanthine transport	HYXNt	hxan[e] <==> hxan[c]	-1000	1000	0
814	anteisoheptadecanoyl-Diacylglycerol kinase	IAHDGK	[c] : atp + 12daihdglyc --> h + adp + paai17	0	1000	0
815	anteisopentadecanoyl-Diacylglycerol kinase	IAPDGK	[c] : atp + 12daipdglyc --> h + adp + paai15	0	1000	0
816	2-methylpropionyl-CoA[acyl-carrier-protein] transferase	IBCOATA	[c] : ACP + ibcoa <==> coa + 2mpropACP	-1000	1000	0
817	isocitrate dehydrogenase NAD	ICDHx	[c] : nad + icit <==> nadh + akg + co2	-1000	1000	0
818	isochorismatase	ICHORT	[c] : h2o + ichor --> pyr + 23ddhb	0	1000	0
819	Imidazole-glycerol-3-phosphate synthase	IG3PS	[c] : gln_L + prlp --> h + glu_L + aicar + eig3p	0	1000	0
820	imidazoleglycerol-phosphate dehydratase	IGPDH	[c] : eig3p --> h2o + imacp	0	1000	0
821	14-methyl-pentadecanoyl-ACP[acyl-carrier-protein] transferase	IHDCOATA	[c] : coa + 14mpentdecACP <==> ACP + ihdcoa	-1000	1000	0
822	isoheptadecanoyl-Diacylglycerol kinase	IHDGK	[c] : atp + 12dihdglyc --> h + adp + pai17	0	1000	0
823	isoheptadecanoyl-UDP-glucosyltransferase (diglucosyl)	IHDUDPG	[c] : udpg + m12dihglyc <==> h + udp + diglcpgi17	-1000	1000	0
824	isoheptadecanoyl-UDP-glucosyltransferase (monoglucosyl)	IHDUDPMG	[c] : udpg + 12dihdglyc <==> h + udp + m12dihglyc	-1000	1000	0
825	15-methyl-hexa-decanoyl-ACP[acyl-carrier-protein] transferase	IHPDCOATA	[c] : coa + 15mpalmACP <==> ACP + ihpdcoa	-1000	1000	0
826	isohexadecanoyl-Diacylglycerol kinase	IHXDGK	[c] : atp + 12dixdglyc --> h + adp + pai16	0	1000	0
827	isoleucine transaminase	ILETA	[c] : akg + ile_L <==> glu_L + 3mop	-1000	1000	0
828	L-isoleucine Stickland reaction, second step	ILE_ST	[c] : nad + h2o + 3mop --> h + nadh + 2mbut + co2	0	1000	0
829	L-isoleucine reversible transport via proton symport	ILEt2r	h[e] + ile_L[e] <==> h[c] + ile_L[c]	-1000	1000	0
830	Imidazole acetaldeyde dehydrogenase	IMACTD	[c] : nad + h2o + im4act --> (2) h + nadh + im4ac	0	1000	0
831	IMP cyclohydrolase	IMPC	[c] : h2o + imp <==> fprica	-1000	1000	0
832	IMP dehydrogenase	IMPD	[c] : nad + h2o + imp --> h + nadh + xmp	0	1000	0
833	Indole-3-acetate transport in via proton symport reversible	IND3ACt2r	h[e] + ind3ac[e] <==> h[c] + ind3ac[c]	-1000	1000	0
834	Indole-3-propionate transport via proton symport reversible	IND3PPAt2r	h[e] + ind3ppa[e] <==> h[c] + ind3ppa[c]	-1000	1000	0
835	indolepyruvate ferredoxin oxidoreductase (phenylpyvurate)	IOR2	[c] : h + coa + fdxox + phpyr <==> co2 + fdxrd + phaccoa	-1000	1000	0
836	indolepyruvate ferredoxin oxidoreductase (hydroxyphenylpyvurate)	IOR3	[c] : h + coa + fdxox + 34hpp <==> co2 + fdxrd + hphaccoa	-1000	1000	0
837	13-methyl-tetra-decanoyl-ACP[acyl-carrier-protein] transferase	IPDCOATA	[c] : coa + 13mmyrsACP <==> ACP + ipdcoa	-1000	1000	0
838	isopentadecanoyl-Diacylglycerol kinase	IPDGK	[c] : atp + 12dipdglyc --> h + adp + pai15	0	1000	0
839	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)	IPDPS	[c] : h + nadh + h2mb4p --> nad + h2o + ipdp	0	1000	0
840	isopentenyl-diphosphateNAD(P)+ oxidoreductase	IPDPS2	[c] : h + nadph + h2mb4p --> nadp + h2o + ipdp	0	1000	0
841	di-trans,poly-cis-Decaprenyl-diphosphate:isopentenyl-diphosphate	IPDPUPT	[c] : (7) ipdp + ttc_ggdp --> (7) ppi + udcpdp	0	1000	0
842	isopentadecanoyl-UDP-glucosyltransferase (diglucosyl)	IPDUDPG	[c] : udpg + m12dipglyc <==> h + udp + diglcpgi15	-1000	1000	0
843	isopentadecanoyl-UDP-glucosyltransferase (monoglucosyl)	IPDUDPMG	[c] : udpg + 12dipdglyc <==> h + udp + m12dipglyc	-1000	1000	0
844	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	IPMDr	[c] : nad + 3c2hmp <==> h + nadh + 3c4mop	-1000	1000	0
845	3-isopropylmalate dehydratase	IPPMIa	[c] : 3c2hmp <==> h2o + 2ippm	-1000	1000	0
846	2-isopropylmalate hydratase	IPPMIb	[c] : h2o + 2ippm <==> 3c3hmp	-1000	1000	0
847	isethionate transport via ABC system	ISETACabc	h2o[c] + atp[c] + isetac[e] --> h[c] + pi[c] + adp[c] + isetac[c]	0	1000	0
848	Isobutyrate transport via proton symport	ISOBUTt2r	h[e] + isobut[e] <==> h[c] + isobut[c]	-1000	1000	0
849	Isocaproate transport via proton symport	ISOCAPRt2r	h[e] + isocapr[e] <==> h[c] + isocapr[c]	-1000	1000	0
850	Isovalerate transport via proton symport	ISOVALt2r	h[e] + isoval[e] <==> h[c] + isoval[c]	-1000	1000	0
851	12-methyl-tridecanoyl-ACP[acyl-carrier-protein] transferase	ITDCOATA	[c] : coa + 12mtridecACP <==> ACP + itdcoa	-1000	1000	0
852	isotetradecanoyl-Diacylglycerol kinase	ITDGK	[c] : atp + 12ditdglyc --> h + adp + pai14	0	1000	0
853	isotetradecanoyl-UDP-glucosyltransferase (diglucosyl)	ITDUDPG	[c] : udpg + m12ditglyc <==> h + udp + diglcpgi14	-1000	1000	0
854	isotetradecanoyl-UDP-glucosyltransferase (monoglucosyl)	ITDUDPMG	[c] : udpg + 12ditdglyc <==> h + udp + m12ditglyc	-1000	1000	0
855	3-methylbutanoyl-CoA[acyl-carrier-protein] transferase	IVCOATA	[c] : ACP + ivcoa <==> coa + 3mbutACP	-1000	1000	0
856	isohexadecanoyl-UDP-glucosyltransferase (diglucosyl)	IXDUDPG	[c] : udpg + m12dixglyc <==> h + udp + diglcpgi16	-1000	1000	0
857	isohexadecanoyl-UDP-glucosyltransferase (monoglucosyl)	IXDUDPMG	[c] : udpg + 12dixdglyc <==> h + udp + m12dixglyc	-1000	1000	0
858	ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)	KARA1	[c] : nadp + 23dhmb <==> h + nadph + alac_S	-1000	1000	0
859	ketol-acid reductoisomerase (2-Acetolactate)	KARA2	[c] : h + nadph + 2ahbut <==> 23dhmp + nadp	-1000	1000	0
860	ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)	KARA3	[c] : nadp + 23dhmb <==> h + nadph + 33hmeoxobut	-1000	1000	0
861	beta-ketoacyl-ACP synthase	KAS14	[c] : h + malACP + acACP --> ACP + actACP + co2	0	1000	0
862	3-hydroxy-palmetoyl-ACP synthesis	KAS_HP	[c] : (2) h + nadph + malACP + myrsACP --> nadp + ACP + 3hpalmACP + co2	0	1000	0
863	potassium proton antiporter	Kt3r	h[e] + k[c] <==> h[c] + k[e]	-1000	1000	0
864	L-2-Amino-6-oxopimelate conversion to 2,3,4,5-Tetrahydrodipicolinate (spontaneous)	L2A6ODs	[c] : l2a6o --> h + h2o + thdp	0	1000	0
865	L-arogenate:2-oxoglutarate aminotransferase	LARGNAT	[c] : oaa + Largn <==> asp_L + pphn	-1000	1000	0
866	Lactose transport via proton symport	LCTSt	h[e] + lcts[e] <==> h[c] + lcts[c]	-1000	1000	0
867	L-cysteate transport via ABC system	LCYSTabc	h2o[c] + atp[c] + Lcyst[e] --> h[c] + pi[c] + adp[c] + Lcyst[c]	0	1000	0
868	D-lactate dehydrogenase	LDH_D	[c] : nad + lac_D <==> h + nadh + pyr	-1000	1000	0
869	D-lactate dehydrogenase	LDH_D2	[c] : q8 + lac_D --> pyr + q8h2	0	1000	0
870	L-lactate dehydrogenase	LDH_L	[c] : nad + lac_L <==> h + nadh + pyr	-1000	1000	0
871	Leucine oxidation by gut bacteria	LEUO	[c] : (2) h2o + (3) leu_L --> co2 + (3) nh4 + (2) isocapr + isoval	0	1000	0
872	leucine transaminase	LEUTA	[c] : akg + leu_L <==> glu_L + 4mop	-1000	1000	0
873	L-leucine Stickland reaction, second step	LEU_ST	[c] : nad + h2o + 4mop --> h + nadh + co2 + isoval	0	1000	0
874	L-leucine reversible transport via proton symport	LEUt2r	h[e] + leu_L[e] <==> h[c] + leu_L[c]	-1000	1000	0
875	lactoylglutathione lyase	LGTHL	[c] : gthrd + mthgxl --> lgt_S	0	1000	0
876	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0)	LPLIPAL1A120	[c] : h2o + 1ddecg3p --> h + ddca + glyc3p	0	1000	0
877	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:0)	LPLIPAL1A140	[c] : h2o + 1tdecg3p --> h + ttdca + glyc3p	0	1000	0
